"rank_change","symbol","rank","padj","gene"
NA,"AL161662.1",4375,0.00328432770652689,"ENSG00000287437"
-92,"RBPMS2P1",4376,0.00328569935035706,"ENSG00000234025"
-2515,"FAM209A",4377,0.00329074535514686,"ENSG00000124103"
-1657,"SGSM3-AS1",4378,0.00329338092068688,"ENSG00000229999"
876,"SPEN",4379,0.00329862163867297,"ENSG00000065526"
2130,"ROM1",4380,0.0033048471300063,"ENSG00000149489"
14569,"NUP42",4381,0.00331018746874891,"ENSG00000136243"
-2116,"TIMM23B-AGAP6",4382,0.00331328334046035,"ENSG00000178440"
3196,"TOX2",4383,0.00331439549650272,"ENSG00000124191"
2674,"AP2A1",4384,0.00331439549650272,"ENSG00000196961"
1781,"GGA1",4385,0.00331769006474899,"ENSG00000100083"
870,"THUMPD2",4386,0.00331932593947946,"ENSG00000138050"
-1581,"TAS2R60",4387,0.0033259875418421,"ENSG00000185899"
2860,"ZNF92",4388,0.00332814259186369,"ENSG00000146757"
-261,"HTR7",4389,0.00332814259186369,"ENSG00000148680"
1744,"REELD1",4390,0.00332814259186369,"ENSG00000250673"
1347,"AC063950.1",4391,0.00332814259186369,"ENSG00000258230"
-636,"AL353748.2",4392,0.0033302241785566,"ENSG00000275017"
-2257,"MTND2P40",4393,0.00334180551992428,"ENSG00000236483"
-454,"AC123768.3",4394,0.00334317609250594,"ENSG00000276724"
1805,"GTPBP10",4395,0.00334809863211082,"ENSG00000105793"
21347,"PGK1P2",4396,0.00334809863211082,"ENSG00000213290"
3034,"PRL",4397,0.00335301979695851,"ENSG00000172179"
-433,"PTTG3P",4398,0.00335799887052867,"ENSG00000213005"
NA,"AC104335.1",4399,0.00337193064107842,"ENSG00000286216"
579,"NME3",4400,0.00337202401799289,"ENSG00000103024"
-805,"YBX1P8",4401,0.00337206253208247,"ENSG00000226048"
258,"SLC22A20P",4402,0.00337554901993624,"ENSG00000197847"
5374,"AC015971.1",4403,0.00337706269503627,"ENSG00000228363"
-1789,"AC012568.1",4404,0.0033798765942951,"ENSG00000259202"
11066,"BMP7",4405,0.00338148753266473,"ENSG00000101144"
1691,"ANKRD17",4406,0.00338148753266473,"ENSG00000132466"
-1182,"SIAH2",4407,0.00338148753266473,"ENSG00000181788"
-137,"AC004865.1",4408,0.00338506495470445,"ENSG00000236274"
2710,"DUSP2",4409,0.00339076002254289,"ENSG00000158050"
1012,"ZC3H6",4410,0.00339142862015075,"ENSG00000188177"
4994,"TREML5P",4411,0.00339184782039387,"ENSG00000225690"
3519,"PPP1R35",4412,0.00339188745241933,"ENSG00000160813"
20321,"RPL5P1",4413,0.00339533917576949,"ENSG00000241061"
-1734,"CYCSP2",4414,0.00339851415121054,"ENSG00000259547"
524,"SMIM8",4415,0.00340710884835158,"ENSG00000111850"
NA,"AC026979.4",4416,0.00340739659685291,"ENSG00000285669"
-2731,"AC118555.1",4417,0.00340909346090517,"ENSG00000235096"
2984,"ZNF529",4418,0.0034159729004517,"ENSG00000186020"
1135,"DMPK",4419,0.00342064254083386,"ENSG00000104936"
-1040,"CLPB",4420,0.00342601067579104,"ENSG00000162129"
2002,"ZNF347",4421,0.00342601067579104,"ENSG00000197937"
1441,"SLC35B4",4422,0.00343134067954616,"ENSG00000205060"
4989,"DIAPH3",4423,0.00343280751881091,"ENSG00000139734"
1602,"TNS4",4424,0.00343706811039734,"ENSG00000131746"
998,"PDE7B",4425,0.00344661116144722,"ENSG00000171408"
-162,"LINC00957",4426,0.00345084411636319,"ENSG00000235314"
1004,"ATAD2B",4427,0.00345163726999786,"ENSG00000119778"
243,"GSDMC",4428,0.00345163726999786,"ENSG00000147697"
2993,"FBXO5",4429,0.00345839374529615,"ENSG00000112029"
1111,"MIER3",4430,0.00346197569525345,"ENSG00000155545"
1792,"AC026369.1",4431,0.00346197569525345,"ENSG00000249695"
-183,"NPM2",4432,0.00347047782161362,"ENSG00000158806"
483,"ZER1",4433,0.00347047782161362,"ENSG00000160445"
-1143,"TRAV19",4434,0.00347047782161362,"ENSG00000211799"
-2714,"AC079601.2",4435,0.00347047782161362,"ENSG00000257376"
1828,"AC005387.1",4436,0.00347047782161362,"ENSG00000268938"
232,"AC006449.6",4437,0.00347062562017028,"ENSG00000277969"
-513,"RPS15AP29",4438,0.0034721107510941,"ENSG00000237827"
3026,"TMEM209",4439,0.00347300049353802,"ENSG00000146842"
2194,"SCMH1",4440,0.00347413825964589,"ENSG00000010803"
860,"KLF5",4441,0.00347413825964589,"ENSG00000102554"
6021,"FGF12",4442,0.00347413825964589,"ENSG00000114279"
501,"BX640514.1",4443,0.00347413825964589,"ENSG00000264490"
3397,"GABPB1-AS1",4444,0.00347603000218762,"ENSG00000244879"
3111,"PLSCR1",4445,0.00347899479446675,"ENSG00000188313"
5807,"LINC02649",4446,0.00348356194870142,"ENSG00000215244"
3539,"CCN5",4447,0.00348920958851051,"ENSG00000064205"
2526,"RPGRIP1L",4448,0.00348920958851051,"ENSG00000103494"
1913,"FAM3A",4449,0.00349044967898999,"ENSG00000071889"
7937,"LINC02611",4450,0.00349044967898999,"ENSG00000226791"
2766,"TMSB10",4451,0.00350368937182424,"ENSG00000034510"
2750,"MINK1",4452,0.00350368937182424,"ENSG00000141503"
73,"AC027104.1",4453,0.00350588797494287,"ENSG00000260685"
2069,"AC090739.1",4454,0.00350653618379973,"ENSG00000254165"
735,"PSMF1",4455,0.00350781266419985,"ENSG00000125818"
2646,"AC073342.1",4456,0.00350781266419985,"ENSG00000268170"
-2555,"AC008395.1",4457,0.00351414284213657,"ENSG00000268051"
-4133,"ATP1A3",4458,0.00351465603817045,"ENSG00000105409"
757,"ZNF564",4459,0.00351473174972285,"ENSG00000249709"
2561,"CENPN",4460,0.00351588270644613,"ENSG00000166451"
5460,"HMGA2-AS1",4461,0.00351588270644613,"ENSG00000197301"
12698,"CAP1P1",4462,0.00351588270644613,"ENSG00000240809"
1395,"COA7",4463,0.00351697068505439,"ENSG00000162377"
2563,"FAM167A",4464,0.00352042112943887,"ENSG00000154319"
-2518,"SLC35E1P1",4465,0.00353240429473609,"ENSG00000238286"
1531,"AC078846.1",4466,0.00353240429473609,"ENSG00000273329"
1443,"MED13L",4467,0.00354182552148826,"ENSG00000123066"
11495,"TRBJ2-3",4468,0.00354422216729308,"ENSG00000211767"
-218,"LCP2",4469,0.0035448119198031,"ENSG00000043462"
2217,"MYD88",4470,0.00354512199454087,"ENSG00000172936"
2545,"FCGR1B",4471,0.00354512199454087,"ENSG00000198019"
1454,"RPL7P57",4472,0.00354512199454087,"ENSG00000224401"
347,"AC005476.1",4473,0.00355269047787024,"ENSG00000259079"
974,"EIF3E",4474,0.00355273182787814,"ENSG00000104408"
2461,"PPIP5K2",4475,0.00355273182787814,"ENSG00000145725"
-742,"AC016590.2",4476,0.00355660708690991,"ENSG00000267682"
2904,"EBLN2",4477,0.00356957558036404,"ENSG00000255423"
3242,"RBP7",4478,0.0035736428867709,"ENSG00000162444"
1705,"U2SURP",4479,0.0035736428867709,"ENSG00000163714"
1688,"AC009163.4",4480,0.0035736428867709,"ENSG00000261476"
3003,"GPAT4",4481,0.0035737359403177,"ENSG00000158669"
-426,"AC092171.1",4482,0.00357402883465882,"ENSG00000188365"
2275,"ANKRD9",4483,0.00357957502117578,"ENSG00000156381"
-3989,"RAB5C",4484,0.00358410685846221,"ENSG00000108774"
1973,"TMPRSS3",4485,0.00358566791952227,"ENSG00000160183"
1241,"ZNF543",4486,0.00358566791952227,"ENSG00000178229"
2717,"FZD5",4487,0.00358651094740522,"ENSG00000163251"
1280,"AL109923.1",4488,0.00358658644706062,"ENSG00000277558"
13901,"AL604028.1",4489,0.00359014226175389,"ENSG00000230896"
19,"CHEK2",4490,0.00359074488733586,"ENSG00000183765"
913,"ZNF501",4491,0.00359147196057753,"ENSG00000186446"
2435,"NCAPD3",4492,0.00359352586531115,"ENSG00000151503"
-4342,"HBD",4493,0.00359352586531115,"ENSG00000223609"
1340,"H3C10",4494,0.00359352586531115,"ENSG00000278828"
6550,"AC074141.1",4495,0.00359352586531115,"ENSG00000283236"
7829,"AMY2A",4496,0.00359750917844417,"ENSG00000243480"
8123,"AP5B1",4497,0.00360080683048835,"ENSG00000254470"
590,"SLC39A7",4498,0.00360627829012501,"ENSG00000112473"
5039,"CPLX2",4499,0.00361232150894354,"ENSG00000145920"
8372,"MYT1L",4500,0.00361268263615653,"ENSG00000186487"
