"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000235316",30,26,11,352,168,275,0.00631070100238061,"DUSP8P5",7817,-1635
"ENSG00000254846",0,0,0,6,17,31,0.00631259260668645,"AL355075.1",7818,922
"ENSG00000255084",0,0,0,6,17,31,0.00631259260668645,"AP003110.1",7819,922
"ENSG00000219902",0,0,0,22,8,19,0.00631885654232341,"RPL35P3",7820,3396
"ENSG00000227117",1,0,4,26,28,44,0.00631885654232341,"HORMAD2-AS1",7821,13759
"ENSG00000279080",18,3,10,88,129,168,0.00631885654232341,"AL022322.2",7822,1011
"ENSG00000264217",0,0,0,11,17,18,0.00632036729544445,"RPL35AP23",7823,851
"ENSG00000185033",902,1356,7238,786,1676,820,0.00632163134100187,"SEMA4B",7824,-1658
"ENSG00000175806",599,326,3062,418,540,482,0.00633063866573436,"MSRA",7825,-2910
"ENSG00000255189",3,0,6,75,12,126,0.00633416105547349,"GLYATL1P1",7826,768
"ENSG00000214199",13,27,19,93,331,208,0.00633502995146865,"EEF1A1P12",7827,16031
"ENSG00000231564",0,0,0,12,14,20,0.00633675394859634,"EIF4A1P11",7828,984
"ENSG00000261723",0,0,0,14,12,20,0.00633675394859634,"AC008870.4",7829,9377
"ENSG00000278413",0,0,0,14,12,20,0.00633675394859634,"AL159159.1",7830,985
"ENSG00000169758",18,12,20,112,103,130,0.00633870861861406,"TMEM266",7831,578
"ENSG00000136848",66,52,77,55,14,26,0.00635397346119536,"DAB2IP",7832,-4342
"ENSG00000280432",0,0,0,26,2,43,0.00635564969514673,"AP000962.2",7833,790
"ENSG00000187492",0,0,2,68,7,35,0.00635585022462678,"CDHR4",7834,2461
"ENSG00000197124",9,20,11,166,109,108,0.0063567002324215,"ZNF682",7835,3116
"ENSG00000039650",1154,730,2257,1056,1144,890,0.00636059825471732,"PNKP",7836,-3899
"ENSG00000187210",186,204,670,1812,2395,1459,0.00636452461646634,"GCNT1",7837,-621
"ENSG00000226128",0,0,0,23,39,3,0.0063659758481485,"RPL26P9",7838,819
"ENSG00000170899",27,54,57,32,11,4,0.00637522257812482,"GSTA4",7839,-3493
"ENSG00000120686",325,409,619,2109,1967,2727,0.00638435864800416,"UFM1",7840,-2962
"ENSG00000244879",938,304,940,16776,2863,5595,0.00638732887004243,"GABPB1-AS1",7841,-1919
"ENSG00000175198",140,110,222,647,892,902,0.00638808958051486,"PCCA",7842,-839
"ENSG00000128739",614,485,261,173,136,4,0.006388574756714,"SNRPN",7843,13995
"ENSG00000231177",38,62,56,319,306,436,0.00639022506596664,"LINC00852",7844,-1736
"ENSG00000230424",0,0,2,19,20,46,0.00639693972264349,"EMC1-AS1",7845,3805
"ENSG00000252274",0,0,6,26,63,48,0.00640434680876629,"AC080037.1",7846,2302
"ENSG00000236170",0,0,0,47,1,35,0.0064055901255273,"IGHD1-1",7847,2788
"ENSG00000203710",1535,3530,33847,666,3384,81,0.00640709461661253,"CR1",7848,-2519
"ENSG00000101782",3446,3027,5319,2576,4094,2424,0.00641026906069432,"RIOK3",7849,-1533
"ENSG00000222858",0,0,0,5,58,8,0.00641026906069432,"RNU6-920P",7850,781
"ENSG00000223908",0,0,0,23,18,8,0.00641026906069432,"AC068657.1",7851,955
"ENSG00000185880",530,478,4991,294,724,538,0.00641452365551818,"TRIM69",7852,-1070
"ENSG00000202259",0,0,0,16,9,23,0.00641452365551818,"RNU6-1318P",7853,967
"ENSG00000177888",34,136,184,904,799,930,0.00642378194938386,"ZBTB41",7854,-2885
"ENSG00000240449",0,2,0,45,20,28,0.00642631157991319,"REPIN1-AS1",7855,4703
"ENSG00000265418",0,0,0,18,34,5,0.0064270538751924,"MIR4261",7856,3149
"ENSG00000223576",0,0,0,17,15,13,0.0064352614513973,"AL355001.1",7857,5682
"ENSG00000147130",655,347,614,4648,2439,4060,0.00644310266581386,"ZMYM3",7858,-2133
"ENSG00000216813",0,0,0,15,13,17,0.006446730247652,"AL358178.1",7859,6540
"ENSG00000238285",0,0,0,13,15,17,0.00644844466761306,"MRPL50P2",7860,713
"ENSG00000271122",60,41,82,345,336,288,0.00644909618551543,"AC018647.2",7861,-4907
"ENSG00000142552",588,427,971,203,304,12,0.00644937006986329,"RCN3",7862,-1525
"ENSG00000233747",2,2,0,26,43,36,0.00645743546276262,"RPL36AP13",7863,3425
"ENSG00000200261",0,1,0,14,35,17,0.00646462727488112,"Y_RNA",7864,4336
"ENSG00000010310",169,87,12,39,21,13,0.00646544383560909,"GIPR",7865,-1603
"ENSG00000151692",360,283,269,2249,1621,3639,0.00646544383560909,"RNF144A",7866,-2181
"ENSG00000242085",2,0,0,18,51,29,0.0064742507183383,"RPS20P33",7867,3186
"ENSG00000277399",0,4,2,46,25,56,0.00647430377423315,"GPR179",7868,-651
"ENSG00000214760",0,0,2,20,33,25,0.00648014173534853,"RPL21P1",7869,9001
"ENSG00000121578",426,379,2826,434,489,432,0.0064819115379468,"B4GALT4",7870,-190
"ENSG00000267131",1,0,0,11,27,28,0.0064819115379468,"AC005746.2",7871,8648
"ENSG00000200428",0,0,0,15,11,20,0.00648925314120124,"Y_RNA",7872,5612
"ENSG00000231896",0,0,0,15,11,20,0.00648925314120124,"AC019185.1",7873,776
"ENSG00000186185",118,7,23,1292,1340,624,0.00649343191746036,"KIF18B",7874,-1893
"ENSG00000229591",10,7,4,87,57,121,0.00649524331073681,"AC006017.1",7875,4714
"ENSG00000275532",1,0,0,37,16,14,0.00649524331073681,"AC006449.2",7876,1208
"ENSG00000175216",947,647,847,4367,6933,4791,0.00649532111276322,"CKAP5",7877,-2350
"ENSG00000179954",7,5,2,51,244,32,0.00649532111276322,"SSC5D",7878,1723
"ENSG00000243312",0,0,0,11,13,23,0.00649552123673466,"AC093827.1",7879,4606
"ENSG00000280424",2,0,0,7,61,63,0.00649552123673466,"BX537318.2",7880,-206
"ENSG00000162735",805,1027,3226,917,1198,989,0.00649775940446032,"PEX19",7881,5767
"ENSG00000134504",21,16,10,137,261,120,0.00649805191322754,"KCTD1",7882,3761
"ENSG00000207802",0,0,0,1,54,28,0.00650071317400418,"MIR646",7883,4404
"ENSG00000196110",4,23,44,197,238,180,0.00650145349445275,"ZNF699",7884,11483
"ENSG00000253039",0,0,0,11,23,13,0.00650509259598595,"RNA5SP47",7885,974
"ENSG00000227113",2,0,0,21,33,36,0.0065060295436077,"AC073210.1",7886,3551
"ENSG00000175575",146,77,183,658,819,930,0.00650840169679528,"PAAF1",7887,-807
"ENSG00000255040",6,0,1,155,42,36,0.00650979419471494,"MORF4L1P3",7888,-1121
"ENSG00000123636",721,539,1536,4130,4161,6419,0.00652358568913724,"BAZ2B",7889,-1954
"ENSG00000125347",3489,2547,14515,3594,3076,3484,0.00652471723242412,"IRF1",7890,-1409
"ENSG00000158104",579,34,175,34,111,49,0.00653022129216837,"HPD",7891,-1460
"ENSG00000251600",2,0,0,88,2,100,0.00653401437490798,"AC107223.1",7892,8279
"ENSG00000272405",0,0,1,13,5,81,0.00653401437490798,"AL365181.3",7893,4920
"ENSG00000280062",0,0,1,26,13,23,0.00653401437490798,"AL031719.1",7894,-1072
"ENSG00000237788",5,8,6,54,71,59,0.00653823415893028,"AL162615.1",7895,5075
"ENSG00000211928",0,0,0,50,1,32,0.00653910145759298,"IGHD5-5",7896,694
"ENSG00000236095",8,0,0,69,163,114,0.00653910145759298,"AL807757.2",7897,-3909
"ENSG00000164134",300,655,511,2990,3649,3599,0.00653911610298845,"NAA15",7898,-1369
"ENSG00000270871",23,3,1,278,240,184,0.00653911610298845,"AC015849.3",7899,7007
"ENSG00000271615",0,0,0,18,13,14,0.00653911610298845,"ACTG1P22",7900,5280
"ENSG00000138867",2822,2433,6063,3570,3327,2457,0.00654384077517486,"GUCD1",7901,-1169
"ENSG00000081059",5931,1041,1802,1758,439,826,0.00654632652228906,"TCF7",7902,-1675
"ENSG00000163938",259,507,557,2777,2232,2656,0.00654632652228906,"GNL3",7903,-1355
"ENSG00000257568",3,0,0,23,56,42,0.00654632652228906,"AC079035.1",7904,1398
"ENSG00000262837",0,0,0,12,21,13,0.00654632652228906,"AC027801.5",7905,6836
"ENSG00000263675",0,0,0,13,10,25,0.00655128574006352,"MIR5581",7906,955
"ENSG00000119596",1285,783,1336,6760,5656,7476,0.00655503777212123,"YLPM1",7907,-2404
"ENSG00000164142",7,0,1,60,110,52,0.00656757974368919,"FAM160A1",7908,10201
"ENSG00000168993",19,20,36,11,0,5,0.00657061038355331,"CPLX1",7909,-3114
"ENSG00000101323",14,2,7,0,1,0,0.00657878069702374,"HAO1",7910,-2159
"ENSG00000213693",8,8,0,165,110,104,0.00657878069702374,"SEC14L1P1",7911,-207
"ENSG00000224271",0,0,0,14,32,7,0.00657878069702374,"AL117329.1",7912,8235
"ENSG00000275580",3,0,7,19,80,85,0.00657878069702374,"AC022306.2",7913,940
"ENSG00000261527",0,0,0,9,24,15,0.00658241410419692,"AC026464.5",7914,960
"ENSG00000185340",367,816,142,189,227,74,0.00658620290838747,"GAS2L1",7915,-1263
"ENSG00000105865",18,18,35,107,174,160,0.00659095530069741,"DUS4L",7916,-1548
"ENSG00000135916",680,367,580,6462,2997,2999,0.00659338036351848,"ITM2C",7917,-1890
"ENSG00000168003",5398,3512,2968,2940,1801,2529,0.00659630185650533,"SLC3A2",7918,-1697
"ENSG00000125775",36,33,45,28,16,23,0.00659832206971232,"SDCBP2",7919,-1635
"ENSG00000201724",0,0,0,9,20,18,0.00660457151100237,"Y_RNA",7920,970
"ENSG00000232118",12,12,10,110,124,68,0.0066081765260905,"BACH1-AS1",7921,4074
"ENSG00000132872",6,0,40,0,0,0,0.00660915373496791,"SYT4",7922,3986
"ENSG00000198931",1716,1889,1051,1143,805,935,0.00661142104235532,"APRT",7923,-1523
"ENSG00000252473",0,0,0,24,15,9,0.00661432888671337,"AC007684.1",7924,967
"ENSG00000239523",0,3,8,74,21,100,0.00661503431026971,"MYLK-AS1",7925,-1199
"ENSG00000162999",6,12,24,148,60,139,0.00662874830580688,"DUSP19",7926,-977
"ENSG00000189298",62,56,178,580,382,773,0.00663112493632088,"ZKSCAN3",7927,-1614
"ENSG00000232455",0,0,0,10,18,18,0.00663122851702926,"LARS2-AS1",7928,976
"ENSG00000187605",1180,630,2052,7368,8991,5223,0.00663812404485743,"TET3",7929,-2629
"ENSG00000224340",0,0,0,15,18,12,0.00663920046240285,"AL590639.1",7930,997
"ENSG00000160813",127,199,452,193,88,164,0.00664037255699769,"PPP1R35",7931,-1864
"ENSG00000253058",0,0,0,12,18,15,0.00664108508253006,"RNA5SP437",7932,992
"ENSG00000257698",20,33,174,257,631,1520,0.00664108508253006,"GIHCG",7933,-826
"ENSG00000277654",0,0,0,12,15,18,0.00664130320295305,"AC087633.2",7934,744
"ENSG00000233435",4,0,0,66,20,94,0.00664189098886733,"AGGF1P2",7935,-1978
"ENSG00000280311",0,0,0,7,6,54,0.00664864810530432,"AC131212.4",7936,-281
"ENSG00000111897",3439,4887,16344,3527,5739,3903,0.00667133169197901,"SERINC1",7937,-765
"ENSG00000144021",426,439,1235,3275,3075,3163,0.00668133791134226,"CIAO1",7938,16085
"ENSG00000256481",1,0,1,31,11,42,0.00668133791134226,"AP006333.2",7939,-2353
"ENSG00000254689",0,0,0,23,10,14,0.00668776037722059,"LINC02235",7940,3383
"ENSG00000269952",30,11,15,7,7,5,0.00669177350885359,"AL117336.1",7941,-5180
"ENSG00000004939",25178,9242,3621,5149,88,195,0.00669584006983627,"SLC4A1",7942,-1076
"ENSG00000135334",1832,1720,5677,1764,2580,1495,0.00670098412037707,"AKIRIN2",7943,-2272
"ENSG00000267575",6,18,130,428,496,595,0.00670098412037707,"AC006504.5",7944,-2522
"ENSG00000185955",75,34,34,27,11,23,0.00670485183184116,"C7orf61",7945,405
"ENSG00000166971",215,326,2005,312,343,232,0.00670506245598603,"AKTIP",7946,-3694
"ENSG00000189042",10,58,82,416,401,471,0.00671124211208093,"ZNF567",7947,-2941
"ENSG00000232486",0,0,0,44,1,36,0.00671481928662065,"DEPDC1P2",7948,2697
"ENSG00000255418",0,0,0,44,1,36,0.00671481928662065,"LINC02718",7949,2847
"ENSG00000234003",2,0,1,31,16,44,0.00671876151031001,"MTATP6P27",7950,-1082
"ENSG00000136546",5,8,10,1,0,1,0.00672198277839485,"SCN7A",7951,-5901
"ENSG00000168827",195,342,387,1480,2268,1708,0.00672198277839485,"GFM1",7952,-1931
"ENSG00000226012",3,6,28,2,0,1,0.00672198277839485,"AP001434.1",7953,-3958
"ENSG00000055070",1876,2061,5377,2664,2424,2267,0.00672361373367608,"SZRD1",7954,1116
"ENSG00000120370",53,27,91,283,382,325,0.00672735677130082,"GORAB",7955,-1016
"ENSG00000250220",0,2,0,23,20,57,0.00672735677130082,"AC053527.2",7956,2015
"ENSG00000111678",348,561,164,143,78,227,0.00673433393402813,"C12orf57",7957,9679
"ENSG00000095321",994,770,938,704,687,251,0.0067503851494588,"CRAT",7958,-1039
"ENSG00000116260",2895,3227,34545,3255,4552,2978,0.00675377227602595,"QSOX1",7959,-1499
"ENSG00000143028",24,14,7,4,4,0,0.00676099498140885,"SYPL2",7960,-4842
"ENSG00000172425",4,0,1,39,30,55,0.00677294806455586,"TTC36",7961,-4704
"ENSG00000180336",0,0,5,33,24,68,0.00678060783962738,"MEIOC",7962,-973
"ENSG00000138433",1059,1385,4709,952,1612,1292,0.00678271648749217,"CIR1",7963,-1605
"ENSG00000206732",0,0,0,12,19,14,0.00678271648749217,"RNU6-936P",7964,990
"ENSG00000165272",436,186,236,239,60,71,0.00678460752675776,"AQP3",7965,-1497
"ENSG00000116095",181,261,468,1317,1507,1451,0.0067857484123298,"PLEKHA3",7966,-1534
"ENSG00000243314",0,0,0,9,16,22,0.0067857484123298,"AC106707.2",7967,1002
"ENSG00000124019",12,4,54,166,197,243,0.00679032378359641,"FAM124B",7968,-1308
"ENSG00000019485",125,78,64,2047,315,1205,0.00679289784868231,"PRDM11",7969,-1919
"ENSG00000169692",555,1246,6857,1195,853,761,0.00679600426803805,"AGPAT2",7970,-1231
"ENSG00000254109",0,0,0,48,7,8,0.00679600426803805,"RBPMS-AS1",7971,4825
"ENSG00000169826",2925,3151,14925,2847,4485,2281,0.00679608368817104,"CSGALNACT2",7972,-878
"ENSG00000130313",915,1426,3019,1123,1547,1073,0.00681236727305695,"PGLS",7973,-1386
"ENSG00000278816",0,0,0,11,17,17,0.00681612567409806,"AL121890.5",7974,8108
"ENSG00000197635",638,116,111,158,28,13,0.00682254490833198,"DPP4",7975,-1351
"ENSG00000281420",0,0,0,17,56,2,0.00683564574996627,"AP001052.1",7976,12367
"ENSG00000198924",44,92,57,523,498,476,0.00683995408598928,"DCLRE1A",7977,-1552
"ENSG00000170961",0,0,0,15,7,29,0.00684092606612944,"HAS2",7978,3593
"ENSG00000266402",0,2,0,27,19,49,0.00684322646318251,"SNHG25",7979,8074
"ENSG00000167874",41,98,385,98,38,30,0.00684676610870143,"TMEM88",7980,-2258
"ENSG00000180229",33,2,66,416,83,1734,0.00684676610870143,"HERC2P3",7981,-155
"ENSG00000220446",0,0,0,11,18,16,0.00684676610870143,"AL121978.1",7982,983
"ENSG00000227256",0,0,4,37,19,50,0.00684676610870143,"MIS18A-AS1",7983,1947
"ENSG00000264493",0,0,0,11,18,16,0.00684676610870143,"MIR4298",7984,10655
"ENSG00000163563",7252,23799,139217,2976,18037,596,0.00684922431556056,"MNDA",7985,-1053
"ENSG00000064205",5,60,28,10,5,8,0.0068522364758223,"CCN5",7986,-2991
"ENSG00000260698",9,8,28,109,62,273,0.00686008330812688,"AL591848.2",7987,-601
"ENSG00000188868",8,12,25,84,93,134,0.00687562063553411,"ZNF563",7988,-1185
"ENSG00000250068",0,1,0,38,9,23,0.00687825881310667,"AL445187.1",7989,1074
"ENSG00000226705",1,0,0,31,23,11,0.00688533984564235,"SDCBPP1",7990,15494
"ENSG00000246627",21,1,11,224,93,243,0.00689176455780382,"CACNA1C-AS1",7991,116
"ENSG00000108788",1108,1457,5903,1176,1869,936,0.00689184007649421,"MLX",7992,-1861
"ENSG00000160991",2540,2639,23986,3899,2515,2594,0.00689184007649421,"ORAI2",7993,-1048
"ENSG00000248256",0,0,0,15,15,14,0.00689468781398417,"OCIAD1-AS1",7994,15403
"ENSG00000188883",0,0,0,21,15,10,0.00689563099027809,"KLRG2",7995,664
"ENSG00000279631",11,12,10,91,58,285,0.00689659404999996,"AL158211.5",7996,-732
"ENSG00000116044",2344,2262,5586,2428,3195,2538,0.00689664790305791,"NFE2L2",7997,-1073
"ENSG00000253214",2,15,232,0,9,0,0.00690625093773357,"AC079209.1",7998,-4160
"ENSG00000280033",13,6,35,220,141,80,0.00690789879971072,"AC116407.4",7999,1198
"ENSG00000205037",6,2,1,44,98,38,0.00690988939941261,"AC134312.1",8000,-1510
"ENSG00000230068",15,0,0,160,334,298,0.00690988939941261,"CDC42-IT1",8001,616
"ENSG00000251485",0,0,0,21,7,21,0.00690988939941261,"NRBF2P6",8002,6672
"ENSG00000133131",130,31,78,51,15,6,0.00691681697475048,"MORC4",8003,-1701
"ENSG00000166126",26,5,14,287,73,279,0.0069203712073885,"AMN",8004,7407
"ENSG00000166888",13274,8021,34291,12021,13613,8133,0.00693348935812829,"STAT6",8005,-2695
"ENSG00000253057",0,0,0,24,6,21,0.00693433397985944,"RN7SKP57",8006,934
"ENSG00000227257",0,0,0,15,11,19,0.00694477184497372,"AL158827.1",8007,987
"ENSG00000072694",587,136,208,158,133,27,0.0069534411650194,"FCGR2B",8008,-3938
"ENSG00000137509",1467,2100,20449,1992,2554,1764,0.00695846406326252,"PRCP",8009,-1040
"ENSG00000225190",2079,1938,8521,2353,2674,1971,0.00695846406326252,"PLEKHM1",8010,-1810
"ENSG00000132485",532,866,1170,4122,4144,4853,0.00695948955458019,"ZRANB2",8011,-1974
"ENSG00000279616",0,4,0,66,28,57,0.00696058367794914,"AL096817.1",8012,-2044
"ENSG00000198857",0,0,0,45,10,6,0.00696890244558218,"HSD3BP5",8013,843
"ENSG00000200742",0,0,0,9,23,15,0.00696949779634595,"Y_RNA",8014,859
"ENSG00000272078",164,36,95,35,16,56,0.00697392512396318,"AL139423.1",8015,5280
"ENSG00000235082",1,2,6,29,52,34,0.00697767250708022,"SUMO1P3",8016,9766
"ENSG00000213180",1,0,0,12,21,31,0.00697890935312766,"RPL36AP48",8017,8475
"ENSG00000177675",7,51,415,20,35,18,0.00698113048916566,"CD163L1",8018,-1984
"ENSG00000252481",1,7,13,0,0,0,0.00698397337449967,"SCARNA13",8019,NA
"ENSG00000014216",4394,5252,25767,5793,5976,4892,0.00698600203741886,"CAPN1",8020,-1931
"ENSG00000232352",0,0,0,13,12,20,0.00698600203741886,"SEMA3B-AS1",8021,793
"ENSG00000247903",59,42,161,419,417,1046,0.00698600203741886,"AC024896.1",8022,-7831
"ENSG00000142945",136,43,77,565,1219,745,0.00698628436889791,"KIF2C",8023,-1593
"ENSG00000167670",299,151,365,2184,1566,1196,0.00698628436889791,"CHAF1A",8024,-2884
"ENSG00000234409",0,5,0,75,45,59,0.00698689892449853,"CCDC188",8025,1225
"ENSG00000166165",141,68,279,41,96,95,0.0069869145577629,"CKB",8026,-4686
"ENSG00000177380",74,62,38,33,35,12,0.00698713595699662,"PPFIA3",8027,-1662
"ENSG00000225762",0,2,0,23,20,55,0.00698713595699662,"LINC01389",8028,5532
"ENSG00000263740",5,4,8,49,38,82,0.00699174072517598,"RN7SL4P",8029,6233
"ENSG00000198959",529,1412,392,465,23,74,0.00699413091886074,"TGM2",8030,-2349
"ENSG00000259254",0,0,0,7,37,11,0.00699413091886074,"AC022405.1",8031,884
"ENSG00000129038",21,79,329,57,5,20,0.0069948842242456,"LOXL1",8032,-3328
"ENSG00000226937",2,0,1,24,26,31,0.00699511017300494,"CEP164P1",8033,-906
"ENSG00000268912",6,0,34,190,216,150,0.00701237801149087,"AC012313.5",8034,-2633
"ENSG00000178460",8,2,6,55,85,45,0.0070174029980806,"MCMDC2",8035,-518
"ENSG00000152128",32,4,16,218,101,576,0.00702478278316955,"TMEM163",8036,-609
"ENSG00000253961",1,0,0,30,15,17,0.00702478278316955,"AC009563.1",8037,1087
"ENSG00000280109",0,0,0,53,9,5,0.00702531050730224,"PLAC4",8038,7244
"ENSG00000237007",0,0,0,5,15,36,0.00702997797430565,"KRT18P52",8039,878
"ENSG00000243323",9,1,31,157,81,264,0.00703163288850966,"PTPRVP",8040,5224
"ENSG00000122591",147,212,431,1219,2072,1097,0.0070320658048024,"FAM126A",8041,-1642
"ENSG00000162636",330,207,609,1476,3832,2142,0.00703766728781215,"FAM102B",8042,-2029
"ENSG00000198046",2,11,32,869,8,328,0.00705309606221533,"ZNF667",8043,-922
"ENSG00000204161",319,436,219,119,44,229,0.00706378414790689,"TMEM273",8044,-1475
"ENSG00000206824",0,0,0,13,9,26,0.00706565221744838,"Y_RNA",8045,709
"ENSG00000181798",0,0,2,37,12,36,0.00706793395470888,"LINC00471",8046,1638
"ENSG00000260764",0,0,0,13,17,14,0.00706793395470888,"AC007224.1",8047,3467
"ENSG00000143368",1787,1683,4575,2191,2319,1971,0.00706920868338097,"SF3B4",8048,-1279
"ENSG00000215154",26,28,6,313,240,270,0.00706920868338097,"AC141586.1",8049,-1507
"ENSG00000117155",82,174,117,643,1026,1740,0.00706950020921995,"SSX2IP",8050,-1767
"ENSG00000186312",96,63,134,757,619,364,0.00706950020921995,"CA5BP1",8051,-4464
"ENSG00000235248",0,0,0,23,5,25,0.00707488474366823,"OR13C1P",8052,901
"ENSG00000144362",10,0,26,224,89,226,0.00708881768908356,"PHOSPHO2",8053,-4283
"ENSG00000230943",0,0,0,19,18,9,0.00709292209405299,"LINC02541",8054,10117
"ENSG00000210112",1,1,1,6,29,80,0.00710008665093237,"MT-TM",8055,-2590
"ENSG00000176720",77,168,40,64,12,17,0.00710943750168243,"BOK",8056,-2745
"ENSG00000199530",0,0,0,14,27,8,0.00711144051746583,"Y_RNA",8057,3343
"ENSG00000106948",23042,11536,18381,12343,13930,5812,0.00711315408661968,"AKNA",8058,-1473
"ENSG00000159111",1025,1466,1322,763,872,1097,0.00711315408661968,"MRPL10",8059,-1446
"ENSG00000149792",549,711,1422,544,520,824,0.00711569040106577,"MRPL49",8060,516
"ENSG00000262313",0,0,0,8,20,19,0.00711592946341461,"AC127496.3",8061,955
"ENSG00000200714",0,0,0,13,26,9,0.00711605840379573,"Y_RNA",8062,947
"ENSG00000224764",0,0,0,13,26,9,0.00711605840379573,"AL353768.1",8063,947
"ENSG00000231942",2,0,1,35,26,21,0.00712865167787557,"HNRNPA1P36",8064,138
"ENSG00000237586",0,0,1,10,6,80,0.00713463351832309,"AC090192.1",8065,2813
"ENSG00000106246",200,233,673,234,104,253,0.00714165869376401,"PTCD1",8066,17305
"ENSG00000161914",218,145,191,135,77,143,0.00714643259697773,"ZNF653",8067,706
"ENSG00000255240",7,0,4,91,22,157,0.00715035713132956,"AP001636.3",8068,4661
"ENSG00000230749",0,0,0,4,2,92,0.00716038956000591,"MEIS1-AS2",8069,8766
"ENSG00000213380",326,414,1184,513,280,401,0.00717093512184629,"COG8",8070,16107
"ENSG00000151023",40,22,15,6,1,12,0.00717258426734679,"ENKUR",8071,-2463
"ENSG00000207701",0,0,0,17,12,15,0.00717509411794776,"MIR597",8072,995
"ENSG00000206687",0,0,0,8,10,35,0.00718054458641536,"RNU1-109P",8073,897
"ENSG00000156535",37,55,14,65,644,2104,0.00718518358599621,"CD109",8074,-1511
"ENSG00000250075",0,4,0,41,39,62,0.00718961194354764,"AC104806.2",8075,6688
"ENSG00000133193",595,610,1017,577,706,662,0.00719207648526722,"FAM104A",8076,1069
"ENSG00000177692",2,0,4,20,32,66,0.00719451645987647,"DNAJC28",8077,5679
"ENSG00000270764",0,0,0,21,8,18,0.00719965184725882,"AC005070.1",8078,833
"ENSG00000234432",1,9,19,102,47,271,0.00721641904055567,"AC092171.3",8079,-2414
"ENSG00000225822",0,0,0,10,19,16,0.00722071902597612,"UBXN7-AS1",8080,3439
"ENSG00000172399",22,11,42,5,0,9,0.00722691719803225,"MYOZ2",8081,-4389
"ENSG00000264572",0,0,0,16,19,10,0.00723310280368011,"MIR4296",8082,990
"ENSG00000279278",18,31,108,627,222,329,0.00724107641479522,"AC245060.6",8083,-792
"ENSG00000227992",2,4,4,47,32,38,0.00724258520838434,"AC108463.1",8084,3185
"ENSG00000213864",0,0,0,6,23,21,0.00724945463935557,"EEF1B2P2",8085,11243
"ENSG00000175701",52,57,97,47,26,54,0.00725045740064743,"MTLN",8086,-442
"ENSG00000239263",0,0,0,73,7,3,0.00725361575616885,"RBM43P1",8087,681
"ENSG00000243544",10,2,10,66,125,54,0.00725361575616885,"RN7SL172P",8088,5056
"ENSG00000111863",62,27,86,32,7,1,0.00726531696837642,"ADTRP",8089,-2319
"ENSG00000140553",1397,1039,4849,1256,1082,1620,0.00726531696837642,"UNC45A",8090,-1854
"ENSG00000156587",2315,1312,3560,1955,1333,1926,0.00726545150282378,"UBE2L6",8091,-1475
"ENSG00000203760",21,20,23,133,159,129,0.00726545150282378,"CENPW",8092,-1481
"ENSG00000258172",5,1,0,68,27,86,0.00727579306238042,"AC073655.1",8093,8962
"ENSG00000214629",0,0,0,31,5,18,0.00728454287177866,"RPSAP6",8094,6968
"ENSG00000174514",7,11,49,153,148,173,0.00728878989108707,"MFSD4A",8095,1968
"ENSG00000163975",23,14,74,430,151,247,0.00729073066937093,"MELTF",8096,1992
"ENSG00000265939",0,0,0,18,14,12,0.00729493361892019,"UBE2CP2",8097,996
"ENSG00000205622",1,8,5,77,47,57,0.00729676659723375,"AP001042.1",8098,4408
"ENSG00000222345",0,0,0,22,8,17,0.00730115066958347,"SNORD19C",8099,13428
"ENSG00000100221",5513,1591,4610,2594,2261,1857,0.0073013816205373,"JOSD1",8100,-1298
"ENSG00000266918",4,0,9,60,78,37,0.00730340938277026,"AC091132.3",8101,-1224
"ENSG00000257017",1007,428,23036,1545,46,35,0.00731674754931365,"HP",8102,-1026
"ENSG00000281376",35,34,17,11,7,16,0.00732409790858769,"ABALON",8103,NA
"ENSG00000242247",1178,1303,3648,939,1711,1261,0.0073287428753649,"ARFGAP3",8104,-774
"ENSG00000156463",12,22,10,3,0,5,0.00732987275977275,"SH3RF2",8105,-4078
"ENSG00000180509",144,346,3166,335,203,21,0.00733342776483841,"KCNE1",8106,-1725
"ENSG00000255741",1,0,0,22,10,34,0.00733368552928095,"AP000808.1",8107,6562
"ENSG00000279407",25,1,8,199,206,210,0.00733818590570792,"AC007191.1",8108,-2457
"ENSG00000228063",0,0,0,51,1,28,0.00735483031464623,"LYPLAL1-DT",8109,13716
"ENSG00000248734",17,13,38,127,118,154,0.00735669598600106,"AC008906.1",8110,3297
"ENSG00000213463",188,153,150,1128,1019,1087,0.00735781473559859,"SYNJ2BP",8111,-4827
"ENSG00000222594",0,0,0,20,7,21,0.0073640125761729,"RN7SKP235",8112,837
"ENSG00000092978",55,116,148,506,689,722,0.00737394437943288,"GPATCH2",8113,-2221
"ENSG00000081386",71,149,125,971,544,1020,0.00737588042301589,"ZNF510",8114,-1574
"ENSG00000096996",1560,1054,473,178,574,523,0.00738851872779142,"IL12RB1",8115,-2059
"ENSG00000105373",15953,10228,5984,6208,4399,6803,0.00739278701529543,"NOP53",8116,-1372
"ENSG00000137094",53,72,93,49,57,52,0.00739390504072621,"DNAJB5",8117,-3050
"ENSG00000266127",0,0,8,39,266,11,0.00739396958489941,"ZNF415P1",8118,-1563
