"padj","gene","symbol","rank","rank_change"
9.20558508648654e-10,"ENSG00000110628","SLC22A18",286,408
9.5339294895788e-10,"ENSG00000134815","DHX34",287,470
1.08125625842936e-09,"ENSG00000128383","APOBEC3A",288,247
1.08279424144408e-09,"ENSG00000132436","FIGNL1",289,286
1.12772024493603e-09,"ENSG00000091127","PUS7",290,78
1.16164481746842e-09,"ENSG00000012048","BRCA1",291,446
1.22714536386144e-09,"ENSG00000134369","NAV1",292,199
1.25525796152988e-09,"ENSG00000112576","CCND3",293,245
1.25842389814356e-09,"ENSG00000129682","FGF13",294,NA
1.29153047818749e-09,"ENSG00000008517","IL32",295,223
1.54572188476268e-09,"ENSG00000286742","AC000065.1",296,NA
1.56452346632602e-09,"ENSG00000103067","ESRP2",297,2013
1.56452346632602e-09,"ENSG00000123329","ARHGAP9",298,368
1.58456746592454e-09,"ENSG00000015285","WAS",299,318
1.58563751095497e-09,"ENSG00000134686","PHC2",300,197
1.67518454054009e-09,"ENSG00000232729","AC211433.1",301,-34
1.72351739309626e-09,"ENSG00000063854","HAGH",302,381
1.72351739309626e-09,"ENSG00000182541","LIMK2",303,420
1.83837050489414e-09,"ENSG00000110876","SELPLG",304,226
1.83933865846646e-09,"ENSG00000125735","TNFSF14",305,284
1.89990412804164e-09,"ENSG00000122483","CCDC18",306,345
1.89990412804164e-09,"ENSG00000175084","DES",307,305
1.90050086422833e-09,"ENSG00000197616","MYH6",308,1011
1.92149197015576e-09,"ENSG00000182782","HCAR2",309,240
1.94763573189374e-09,"ENSG00000064932","SBNO2",310,337
1.94763573189374e-09,"ENSG00000163395","IGFN1",311,951
2.03203232393184e-09,"ENSG00000125247","TMTC4",312,251
2.05555178106558e-09,"ENSG00000115165","CYTIP",313,229
2.15032774115437e-09,"ENSG00000187790","FANCM",314,408
2.20339513605241e-09,"ENSG00000278897","AC020951.1",315,86
2.2040876206667e-09,"ENSG00000162522","KIAA1522",316,141
2.2660172016279e-09,"ENSG00000184566","AC132216.1",317,76
2.5974529571733e-09,"ENSG00000156162","DPY19L4",318,455
2.67809302418013e-09,"ENSG00000138780","GSTCD",319,102
2.67957374040627e-09,"ENSG00000146112","PPP1R18",320,219
2.73719526141564e-09,"ENSG00000160211","G6PD",321,300
2.73719526141564e-09,"ENSG00000197776","KLHDC1",322,1768
2.73719526141564e-09,"ENSG00000286153","AP000331.1",323,NA
2.79676637106385e-09,"ENSG00000149923","PPP4C",324,712
3.1056140086831e-09,"ENSG00000160410","SHKBP1",325,601
3.21058593841447e-09,"ENSG00000185739","SRL",326,1394
3.22743748176723e-09,"ENSG00000233750","CICP27",327,1826
3.24756028229603e-09,"ENSG00000152104","PTPN14",328,6
3.28251395623383e-09,"ENSG00000214300","SPDYE3",329,1353
3.43918074492764e-09,"ENSG00000137812","KNL1",330,274
3.44092043071189e-09,"ENSG00000279814","AC010997.6",331,73
3.46450918639783e-09,"ENSG00000092010","PSME1",332,277
3.49350373189269e-09,"ENSG00000152580","IGSF10",333,405
3.52823018896399e-09,"ENSG00000184937","WT1",334,32
3.52823018896399e-09,"ENSG00000196544","BORCS6",335,105
3.54016561108311e-09,"ENSG00000123473","STIL",336,55
3.76365498972191e-09,"ENSG00000162601","MYSM1",337,433
3.78550062372239e-09,"ENSG00000214253","FIS1",338,352
3.78723464370979e-09,"ENSG00000249593","AC011405.1",339,-134
3.93233941453278e-09,"ENSG00000140379","BCL2A1",340,308
3.93233941453278e-09,"ENSG00000172331","BPGM",341,247
3.93233941453278e-09,"ENSG00000197324","LRP10",342,205
4.01388868860596e-09,"ENSG00000177105","RHOG",343,198
4.04495398602158e-09,"ENSG00000117594","HSD11B1",344,134
4.11360058405957e-09,"ENSG00000176055","MBLAC2",345,383
4.26611349275876e-09,"ENSG00000101752","MIB1",346,380
4.28810951905164e-09,"ENSG00000095794","CREM",347,378
4.29732261256393e-09,"ENSG00000130600","H19",348,253
4.35785086451218e-09,"ENSG00000185650","ZFP36L1",349,273
4.35785086451218e-09,"ENSG00000204177","BMS1P1",350,754
4.51449271999227e-09,"ENSG00000068323","TFE3",351,346
4.52674847022636e-09,"ENSG00000126353","CCR7",352,248
4.6196872127817e-09,"ENSG00000268362","AC092279.1",353,-72
4.68392374464128e-09,"ENSG00000204525","HLA-C",354,389
4.82408222313084e-09,"ENSG00000013364","MVP",355,199
4.8334612490841e-09,"ENSG00000182885","ADGRG3",356,249
4.9168382070248e-09,"ENSG00000162191","UBXN1",357,528
4.9372598865471e-09,"ENSG00000139970","RTN1",358,1058
5.00807078894814e-09,"ENSG00000089682","RBM41",359,219
5.05262070101966e-09,"ENSG00000235740","PHACTR2-AS1",360,50
5.07113051562097e-09,"ENSG00000084070","SMAP2",361,299
